subscription_id,account_id,plan_name,plan_type,billing_cycle_start_date,billing_cycle_end_date,status,is_trial,trial_start_date,trial_end_date,conversion_flag,renewal_count,cancel_reason,plan_start_date
sub_9eb8259edad3,acc_1aa96356c092,free,free,2025-06-21,,cancelled,True,2025-06-21,2025-07-05,False,0,too_expensive,2025-06-21
sub_b7611afe6011,acc_71b987c597cd,free,free,2025-06-22,,active,True,2025-06-22,2025-07-06,False,0,,2025-06-22
sub_9d43bfd5da97,acc_71b987c597cd,basic,annual,2025-08-05,2026-08-05,active,False,,,False,0,,2025-08-05
sub_dfa638403ca3,acc_a3ab67fc2903,free,free,2025-06-02,,active,False,,,False,0,,2025-06-02
sub_646dd40649dc,acc_1f71577884fb,free,free,2025-07-31,,active,True,2025-07-31,2025-08-14,False,0,,2025-07-31
sub_d82332e9bb98,acc_498c585fab1e,ultimate,annual,2025-07-18,2025/10/06,cancelled,True,2025-07-03,2025-07-17,True,0,missing_features,2025-07-18
sub_6900b6ab7148,acc_97c2b38a8776,free,free,2025-07-08,,active,False,,,False,0,,2025-07-08
sub_a3dd9f1b9b1a,acc_97c2b38a8776,basic,monthly,2025-08-13,2025-10-09,cancelled,False,,,False,0,,2025-08-13
sub_ffa2616040e8,acc_97c2b38a8776,pro,monthly,2025-10-23,2025-11-22,active,False,,,False,0,,2025-10-23
sub_6da9e412f9bb,acc_16a5ee1c27ef,free,free,2025-06-07,,active,True,2025-06-07,2025-06-21,False,0,,2025-06-07
sub_ff124f71deb4,acc_dd61d31014da,free,free,2025-06-17,,active,True,2025-06-17,2025-07-01,False,0,,2025-06-17
sub_3472c3f7f09c,acc_ba6d3a3c9185,free,free,2025-06-28,,active,True,2025-06-28,2025-07-12,False,0,,2025-06-28
sub_ec9a70451010,acc_ba6d3a3c9185,basic,annual,2025-08-12,2026-08-12,active,False,,,False,0,,2025-08-12
sub_4e23dc3e4959,acc_9f4df1996564,ultimate,annual,2025-07-08,2026-07-08,active,True,2025-06-22,2025-07-06,True,0,,2025-07-08
sub_6805e49299cd,acc_24e2d2c9dae5,free,free,2025-06-18,,active,False,,,False,0,,2025-06-18
sub_1497276d75f5,acc_24e2d2c9dae5,basic,monthly,2025-07-21,2025-08-20,active,False,,,False,3,,2025-07-21
sub_d5919103d4f6,acc_e6b654e97ddf,free,free,2025-06-21,,active,False,,,False,0,,2025-06-21
sub_9466f41d92f3,acc_2ac1a6aec9b5,basic,monthly,2025-07-09,2025-08-08,active,True,2025-06-25,2025-07-09,True,3,,2025-07-09
sub_0a385d2d68c3,acc_63979ed0d3f7,free,free,2025-06-26,,cancelled,True,2025-06-26,2025-07-10,False,0,too_expensive,2025-06-26
sub_c6dc29b2e3b2,acc_63979ed0d3f7,PRO,monthly,2025-08-08,2025-09-07,active,False,,,False,2,,2025-08-08
sub_5557372c8986,acc_59df2ef4d0c2,free,free,2025-06-18,,cancelled,True,2025-06-18,2025-07-02,False,0,switching_product,2025-06-18
sub_2e9d7b3efffe,acc_972506878ea6,free,free,2025-07-25,,active,True,2025-07-25,2025-08-08,False,0,,2025-07-25
sub_8d7032dab76e,acc_e9cab386c2a2,free,free,2025-07-26,,active,True,2025-07-26,2025-08-09,False,0,,2025-07-26
sub_e3fcb9340143,acc_2ae4bf4ce0fd,free,free,2025-07-15,,active,True,2025-07-15,2025-07-29,False,0,,2025-07-15
sub_9ff21330e6b4,acc_d932956eaeeb,free,free,2025-06-18,,active,False,,,False,0,,2025-06-18
sub_8109a5407fcf,acc_3b9c40492f34,free,free,2025-06-27,,active,False,,,False,0,,2025-06-27
sub_a6e4e35f57cd,acc_3b9c40492f34,basic,monthly,2025-08-06,2025-09-05,active,False,,,False,2,,2025-08-06
sub_a30fff387727,acc_3b9c40492f34,pro,annual,2025-09-12,2026-09-12,active,False,,,False,0,,2025-09-12
sub_5a4692beb8d7,acc_b99d030302f8,free,free,2025-06-15,,cancelled,True,2025-06-15,2025-06-29,False,0,,2025-06-15
sub_ba854eac6573,acc_74fe8868b48d,basic,annual,2025-06-21,2026-06-21,active,True,2025-06-05,2025-06-19,True,0,,2025-06-21
sub_f1df37b3cc75,acc_0e854addc7e6,free,free,2025-07-08,,active,False,,,False,0,,2025-07-08
sub_15c53f0aa6a5,acc_0e854addc7e6,basic,annual,2025-08-19,2026-08-19,active,False,,,False,0,,2025-08-19
sub_a54c01f35853,acc_89f2a241cfde,free,free,2025-07-29,,active,True,2025-07-29,2025-08-12,False,0,,2025-07-29
sub_db529b9bddcb,acc_d6372acc2cc0,free,free,2025-07-31,,active,True,2025-07-31,2025-08-14,False,0,,2025-07-31
sub_c0b031ed8502,acc_d6372acc2cc0,ultimate,annual,2025-09-01,2025/09/16,cancelled,False,,,False,0,,2025-09-01
sub_1142649914d7,acc_b9e5cc3a9fdd,free,free,2025-07-13,,active,True,2025-07-13,2025-07-27,False,0,,2025-07-13
sub_a411888fa344,acc_b9e5cc3a9fdd,ultimate,monthly,2025-08-20,2025-09-13,cancelled,False,,,False,0,switching_product,2025-08-20
sub_708912ddf148,acc_29a9afe80ad8,basic,annual,2025-06-20,2026-06-20,active,True,2025-06-04,2025-06-18,True,0,,2025/06/20
sub_a8cc12bf1b8e,acc_0c3d1c7021a6,free,free,2025-07-04,,active,True,2025-07-04,2025-07-18,False,0,,2025-07-04
sub_bbb2f5c8fd5b,acc_0c3d1c7021a6,basic,monthly,2025-08-15,2025-09-14,active,False,,,False,2,,2025-08-15
sub_366bd798ef9c,acc_0c3d1c7021a6,basic,monthly,2025-09-19,2025-10-19,active,False,,,False,1,,2025-09-19
sub_d158ccf4619e,acc_6d62065e5045,free,free,2025-06-18,,active,False,,,False,0,,2025-06-18
sub_eedecf3f97f0,acc_bf13ad036ed4,free,free,2025-07-27,,cancelled,True,2025-07-27,2025-08-10,False,0,trial_ended,2025-07-27
sub_8573b5cce73d,acc_73dcfc69e462,free,free,2025-07-03,,active,False,,,False,0,,2025-07-03
sub_ce57f7e122f8,acc_8a2bf9839640,free,free,2025-06-30,,active,False,,,False,0,,2025-06-30
sub_82ebd1cd24ba,acc_8a2bf9839640,ultimate,monthly,2025-08-02,2025-09-01,active,False,,,False,2,,2025-08-02
sub_f3b348c6f1d2,acc_8a2bf9839640,pro,annual,2025-09-14,2026-09-14,active,False,,,False,0,,2025-09-14
sub_f417f124fd79,acc_1d4ce3acfa84,free,free,2025/06/01,,active,False,,,False,0,,2025-06-01
sub_4670473cef8e,acc_1d4ce3acfa84,pro,monthly,2025-07-09,2025/08/08,active,False,,,False,3,,2025-07-09
sub_5688c29dedd3,acc_1d4ce3acfa84,ultimate,monthly,2025-08-10,2025-09-09,active,False,,,False,2,,2025-08-10
sub_a33ce83e7f99,acc_492accd71b37,basic,annual,2025-08-08,2026-08-08,active,True,2025-07-24,2025-08-07,True,0,,2025-08-08
sub_c60a59d792f6,acc_e8944fd543c4,free,free,2025-07-05,,active,True,2025-07-05,2025-07-19,False,0,,2025-07-05
sub_2ba8f1779321,acc_e8944fd543c4,basic,monthly,2025/08/18,2025-09-17,active,False,,,False,2,,2025-08-18
sub_469fcbdaf34e,acc_5130dc69a1a3,pro,monthly,2025-08-11,2025-09-10,active,True,2025-07-26,2025-08-09,True,2,,2025-08-11
sub_5b6d2c7b6d1f,acc_5130dc69a1a3,pro,annual,2025-09-17,2025-11-13,cancelled,False,,,False,0,switching_product,2025-09-17
sub_08f15f598adc,acc_618503e3d942,ultimate,monthly,2025-07-09,2025-08-08,active,True,2025-06-23,2025-07-07,True,3,,2025-07-09
sub_3ddca8a932ed,acc_166f0b156424,free,free,2025-06-07,,active,True,2025-06-07,2025-06-21,False,0,,2025-06-07
sub_9bf5d05cd974,acc_237dff4237d1,free,free,2025-07-27,,cancelled,True,2025-07-27,2025-08-10,False,0,switching_product,2025-07-27
sub_022c6ac14522,acc_1349b864661a,free,free,2025-06-28,,active,False,,,False,0,,2025-06-28
sub_1f56cebd6eaf,acc_1349b864661a,ultimate,monthly,2025-08-05,2025-09-04,active,False,,,False,2,,2025-08-05
sub_9fd7d8389999,acc_1349b864661a,basic,monthly,2025-09-09,2025-09-26,cancelled,False,,,False,0,trial_ended,2025-09-09
sub_4a5f98a4681a,acc_1349b864661a,pro,monthly,2025-10-06,2025-11-05,active,False,,,False,0,,2025-10-06
sub_bfff47ad8735,acc_a3d79921039d,free,free,2025-07-04,,cancelled,True,2025-07-04,2025-07-18,False,0,switching_product,2025-07-04
sub_6f9024ca9f3f,acc_a3d79921039d,basic,monthly,2025-08-15,2025-09-14,active,False,,,False,2,,2025-08-15
sub_bc9541960b01,acc_da85b0cc0c6f,BASIC,monthly,2025-06-23,2025-07-23,active,True,2025-06-08,2025-06-22,True,4,,2025-06-23
sub_905b97077ff3,acc_0657df0c18b5,pro,monthly,2025-07-18,2025-08-17,active,True,2025-07-03,2025-07-17,True,3,,2025-07-18
sub_a7dc41d0c207,acc_64ebb47bb7b3,free,free,2025-06-19,,cancelled,True,2025-06-19,2025-07-03,False,0,trial_ended,2025-06-19
sub_46f2e368eed0,acc_661c01ec438f,free,free,2025-07-29,,active,False,,,False,0,,2025-07-29
sub_05fb8faaf554,acc_661c01ec438f,pro,annual,2025-09-01,2025-10-08,cancelled,False,,,False,0,missing_features,2025-09-01
sub_bb4d572aade4,acc_661c01ec438f,pro,annual,2025-10-17,2026-10-17,active,False,,,False,0,,2025-10-17
sub_12a4ae49463e,acc_6378b0cafa18,free,free,2025-06-27,,active,False,,,False,0,,2025-06-27
sub_28b03fb80408,acc_6378b0cafa18,pro,monthly,2025-08-03,2025-09-02,active,False,,,False,2,,2025-08-03
sub_a98bfef1ff18,acc_6378b0cafa18,basic,monthly,2025-09-16,2025-10-16,active,False,,,False,1,,2025-09-16
sub_beeb594035d6,acc_1e1e8b6b34c2,ultimate,monthly,2025/06/23,2025-07-23,active,True,2025-06-07,2025-06-21,True,4,,2025-06-23
sub_cd58f09bc7fd,acc_19d7d15a0e46,free,free,2025-06-30,,cancelled,True,2025-06-30,2025-07-14,False,0,switching_product,2025-06-30
sub_569e0519f2cf,acc_279c79efe739,free,free,2025-06-24,,active,True,2025-06-24,2025-07-08,False,0,,2025-06-24
sub_2f94a4123723,acc_f6a536abbe32,free,free,2025-07-19,,cancelled,True,2025-07-19,2025-08-02,False,0,too_expensive,2025-07-19
sub_fd556883eba7,acc_49779f02db8c,free,free,2025-07-01,,active,False,,,False,0,,2025-07-01
sub_b80a74e8dc38,acc_49779f02db8c,basic,monthly,2025-08-14,2025-09-13,active,False,,,False,2,,2025-08-14
sub_03ddf08d5fe7,acc_8a2aef8d57cc,basic,monthly,2025-08-03,2025-09-02,active,True,2025-07-18,2025-08-01,True,2,,2025/08/03
sub_dc0a22bf1d5e,acc_8a2aef8d57cc,basic,monthly,2025-09-09,2025-10-09,active,False,,,False,1,,2025-09-09
sub_519f7e33e571,acc_934376aec89d,free,free,2025-07-10,,active,True,2025-07-10,2025-07-24,False,0,,2025-07-10
sub_6828b3fb2414,acc_43a29faaebdf,free,free,2025-07-03,,active,False,,,False,0,,2025-07-03
sub_013f6044ae70,acc_43a29faaebdf,pro,monthly,2025-08-06,2025-09-05,active,False,,,False,2,,2025/08/06
sub_7f5ab9b57fe6,acc_43a29faaebdf,pro,monthly,2025-09-16,2025-10-16,active,False,,,False,1,,2025-09-16
sub_5db8cb1f344d,acc_015ef4539b99,free,free,2025-07-10,,active,True,2025-07-10,2025-07-24,False,0,,2025-07-10
sub_d4b90268c4ce,acc_9f0d885c1b26,free,free,2025-07-03,,active,True,2025-07-03,2025-07-17,False,0,,2025-07-03
sub_d1dc033bfe3b,acc_9f0d885c1b26,basic,monthly,2025-08-10,2025-09-09,active,False,,,False,2,,2025-08-10
sub_0b16b7bbcafe,acc_4f5af3539d2d,free,free,2025-06-25,,cancelled,True,2025-06-25,2025-07-09,False,0,missing_features,2025-06-25
sub_3a9c07f2ea36,acc_4f5af3539d2d,pro,monthly,2025-07-31,2025-08-30,active,False,,,False,3,,2025-07-31
sub_5ea2b3f9846c,acc_4f5af3539d2d,basic,monthly,2025-09-03,2025-10-03,active,False,,,False,1,,2025-09-03
sub_899d52090ef9,acc_9c6b72ad6b96,free,free,2025-06-03,,active,True,2025-06-03,2025-06-17,False,0,,2025-06-03
sub_f1f8c644035d,acc_9c6b72ad6b96,pro,monthly,2025-07-14,2025-08-23,cancelled,False,,,False,0,too_expensive,2025-07-14
sub_9208dedb1a56,acc_9c6b72ad6b96,ultimate,Monthly,2025-09-04,2025-09-26,cancelled,False,,,False,0,,2025-09-04
sub_41f17d0e1bb9,acc_9c56f26a2b69,free,free,2025-06-01,,active,True,2025-06-01,2025-06-15,False,0,,2025-06-01
sub_18797bae5a7c,acc_343df072dd8c,free,free,2025-06-23,,active,False,,,False,0,,2025-06-23
sub_7fe8df4a1dc2,acc_5fa23a8ced0b,basic,monthly,2025-08-13,2025-10-11,cancelled,True,2025-07-29,2025-08-12,True,0,too_expensive,2025-08-13
sub_fe24d6f2d17b,acc_2a1f1769cd4e,pro,monthly,2025-07-30,2025-08-29,active,True,2025-07-15,2025-07-29,True,3,,2025-07-30
sub_a3840ee39158,acc_94a8cc65f392,free,free,2025-07-13,,active,True,2025-07-13,2025-07-27,False,0,,2025-07-13
sub_497773e6ef0e,acc_94a8cc65f392,ultimate,monthly,2025-08-26,2025-09-25,active,False,,,False,2,,2025-08-26
sub_9a40925459a0,acc_94a8cc65f392,pro,annual,2025-10-07,2026-10-07,active,False,,,False,0,,2025-10-07
sub_049edb9c8079,acc_8e221dbaa4da,free,free,2025-07-27,,active,True,2025-07-27,2025-08-10,False,0,,2025-07-27
sub_f31718a6e950,acc_4b99340a578e,free,free,2025-07-19,,cancelled,True,2025-07-19,2025-08-02,False,0,missing_features,2025-07-19
sub_192506057c24,acc_1a8052294807,free,free,2025-06-13,,active,False,,,False,0,,2025-06-13
sub_c83b32e26292,acc_1a8052294807,ultimate,monthly,2025-07-27,2025-08-31,cancelled,False,,,False,0,too_expensive,2025-07-27
sub_7009d7add44e,acc_1a8052294807,pro,monthly,2025-09-09,2025-10-09,active,False,,,False,1,,2025-09-09
sub_21cb37e4feb8,acc_1a8052294807,basic,annual,2025-10-21,2026-10-21,active,False,,,False,0,,2025-10-21
sub_72962e89f4cf,acc_2e4a978d8e76,free,free,2025-07-08,,active,False,,,False,0,,2025-07-08
sub_e0585dfa9c26,acc_2e4a978d8e76,pro,monthly,2025-08-10,2025-09-09,active,False,,,False,2,,2025-08-10
sub_e52d356703fd,acc_2e4a978d8e76,pro,annual,2025-09-12,2026-09-12,active,False,,,False,0,,2025-09-12
sub_17d5c09837fd,acc_1e9dd39970ea,basic,monthly,2025-06-20,2025/08/14,cancelled,True,2025-06-05,2025-06-19,True,0,missing_features,2025-06-20
sub_506d3bec8635,acc_1e9dd39970ea,basic,monthly,2025-08-27,2025-09-26,active,False,,,False,2,,2025-08-27
sub_913d014fc673,acc_1e9dd39970ea,ultimate,monthly,2025-10-03,2025-11-22,cancelled,False,,,False,0,switching_product,2025-10-03
sub_bd2f5442c3a4,acc_f69910622b90,free,free,2025-06-23,,active,False,,,False,0,,2025-06-23
sub_12d1b5d160e5,acc_75e9e07f17fd,free,free,2025-07-21,,active,True,2025-07-21,2025-08-04,False,0,,2025-07-21
sub_bdb262036f01,acc_75e9e07f17fd,basic,annual,2025-09-03,2026-09-03,active,False,,,False,0,,2025-09-03
sub_79456352ae46,acc_42ced3d26ea0,free,free,2025-06-17,,active,False,,,False,0,,2025-06-17
sub_39f32e8230fb,acc_42ced3d26ea0,pro,monthly,2025/07/18,2025-08-17,active,False,,,False,3,,2025-07-18
sub_0b2fd3c2469d,acc_42ced3d26ea0,basic,annual,2025-08-18,2025-10-13,cancelled,False,,,False,0,missing_features,2025-08-18
sub_5fc46f1edc09,acc_3165777e2839,basic,annual,2025-07-18,2026-07-18,active,True,2025-07-03,2025-07-17,True,0,,2025-07-18
sub_cb4fc4b544c0,acc_198f89e8605d,free,free,2025-06-22,,active,True,2025-06-22,2025-07-06,False,0,,2025-06-22
sub_93ca533d9573,acc_198f89e8605d,pro,annual,2025-07-24,2026-07-24,active,False,,,False,0,,2025-07-24
sub_4f6f5a6502ee,acc_95db66516481,basic,annual,2025-08-11,2026-08-11,active,True,2025-07-27,2025-08-10,True,0,,2025-08-11
sub_47836c513d24,acc_ae6b4c27eb4c,basic,monthly,2025-07-24,2025-08-23,active,True,2025-07-09,2025-07-23,True,3,,2025-07-24
sub_ab78643ccd99,acc_aa7f124d7d47,free,free,2025-06-23,,active,True,2025-06-23,2025-07-07,False,0,,2025-06-23
sub_c570b1497ed9,acc_aa7f124d7d47,pro,annual,2025-08-06,2026-08-06,active,False,,,False,0,,2025-08-06
sub_c9354e02e6fe,acc_e62257f9a53d,basic,annual,2025-07-23,2026-07-23,active,True,2025-07-09,2025-07-23,True,0,,2025/07/23
sub_5555aca624bc,acc_5ea8457b4b36,pro,monthly,2025-06-24,2025-07-24,active,True,2025-06-09,2025-06-23,True,4,,2025-06-24
sub_17b6777d29bb,acc_5ea8457b4b36,ultimate,monthly,2025-08-07,2025-09-06,active,False,,,False,2,,2025-08-07
sub_63670329f536,acc_ddb4efc746e3,free,free,2025-07-08,,active,True,2025-07-08,2025-07-22,False,0,,2025-07-08
sub_6119647f1ff0,acc_ddb4efc746e3,pro,monthly,2025-08-13,2025/09/12,active,False,,,False,2,,2025-08-13
sub_ce83d6ad0266,acc_fd7532a914c7,ULTIMATE,monthly,2025-06-18,2025-07-18,active,True,2025-06-04,2025-06-18,True,4,,2025-06-18
sub_519b7f554b9c,acc_fd7532a914c7,pro,annual,2025-07-19,2026-07-19,active,False,,,False,0,,2025-07-19
sub_c3d84aa6ee2d,acc_604dd2ff0242,pro,monthly,2025-07-11,2025-09-28,cancelled,True,2025-06-26,2025-07-10,True,0,trial_ended,2025-07-11
sub_366c135d7779,acc_604dd2ff0242,pro,monthly,2025-10-09,2025-11-08,active,False,,,False,0,,2025-10-09
sub_3d1941bcbfe0,acc_7defc2856895,free,free,2025-07-25,,active,False,,,False,0,,2025-07-25
sub_d85bf8ae232d,acc_f89ce806f773,free,free,2025-07-05,,active,False,,,False,0,,2025-07-05
sub_ace4cfcfeaab,acc_5bf97b9c1b76,free,free,2025-07-04,,cancelled,True,2025-07-04,2025-07-18,False,0,too_expensive,2025-07-04
sub_db5f84117a20,acc_4efe5c2bbc03,basic,monthly,2025-08-04,2025-09-03,active,True,2025-07-19,2025-08-02,True,2,,2025-08-04
sub_d99471fe01d0,acc_4efe5c2bbc03,basic,annual,2025-09-12,2026-09-12,active,False,,,False,0,,2025-09-12
sub_de3bfbd69d3f,acc_bf82c94b7017,free,free,2025-07-25,,active,False,,,False,0,,2025-07-25
sub_e0d0e6501748,acc_bf82c94b7017,pro,monthly,2025-08-31,2025-09-30,active,False,,,False,2,,2025-08-31
sub_3c3a86d6ce13,acc_456736dfc3fa,free,free,2025-07-13,,active,False,,,False,0,,2025-07-13
sub_5e3253100546,acc_456736dfc3fa,basic,annual,2025-08-22,2026-08-22,active,False,,,False,0,,2025-08-22
sub_1ee7a428508e,acc_a7517e4742f0,pro,monthly,2025-08-03,2025-09-17,cancelled,True,2025-07-19,2025-08-02,True,0,,2025-08-03
sub_6d6622e57b8c,acc_4e46ea79b01a,free,free,2025-07-22,,active,True,2025-07-22,2025-08-05,False,0,,2025-07-22
sub_79b39aa59a96,acc_c7870ba2b8a9,free,free,2025-07-20,,active,False,,,False,0,,2025-07-20
sub_803154350e30,acc_c7870ba2b8a9,BASIC,annual,2025-09-01,2026-09-01,active,False,,,False,0,,2025-09-01
sub_29b25adb75c6,acc_9aea03fe333c,free,free,2025-06-18,,active,True,2025-06-18,2025-07-02,False,0,,2025-06-18
sub_ae169ecf4fde,acc_9aea03fe333c,pro,annual,2025-07-30,2026/07/30,active,False,,,False,0,,2025-07-30
sub_5801741a3de1,acc_36a3fa11d202,pro,annual,2025-07-27,2026-07-27,active,True,2025-07-12,2025-07-26,True,0,,2025-07-27
sub_786f64c23699,acc_1d3a00e1ca1b,basic,monthly,2025-07-09,2025-08-08,active,True,2025-06-23,2025-07-07,True,3,,2025-07-09
sub_04ea8d556931,acc_1d3a00e1ca1b,basic,annual,2025-08-23,2025-10-01,cancelled,False,,,False,0,,2025-08-23
sub_190992e66faf,acc_1d3a00e1ca1b,basic,annual,2025-10-11,2026-10-11,active,False,,,False,0,,2025-10-11
sub_d5d2e2f3e8c7,acc_84e2f2e0b848,free,free,2025-06-29,,active,True,2025-06-29,2025-07-13,False,0,,2025-06-29
sub_9b5ba5fdd645,acc_84e2f2e0b848,basic,monthly,2025-08-06,2025-09-24,cancelled,False,,,False,0,trial_ended,2025-08-06
sub_2eb6d1a8256e,acc_84e2f2e0b848,pro,annual,2025-10-08,2026-10-08,active,False,,,False,0,,2025-10-08
sub_2a5d6e094cfb,acc_46d69d6c8bff,free,free,2025-06-15,,active,True,2025-06-15,2025-06-29,False,0,,2025-06-15
sub_7c12f64b1949,acc_46d69d6c8bff,basic,monthly,2025-07-26,2025-08-25,active,False,,,False,3,,2025-07-26
sub_35c0615f8029,acc_861f1950ba20,free,free,2025-06-17,,active,False,,,False,0,,2025-06-17
sub_1808c3ddb43c,acc_861f1950ba20,ultimate,annual,2025-07-18,2025/08/01,cancelled,False,,,False,0,too_expensive,2025-07-18
sub_a4016f69b5f2,acc_b9c1702637e0,free,free,2025-06-08,,active,True,2025-06-08,2025-06-22,False,0,,2025-06-08
sub_645174465473,acc_bfb81de61b62,free,free,2025-06-02,,active,True,2025-06-02,2025-06-16,False,0,,2025-06-02
sub_2f996fa57d18,acc_bfb81de61b62,pro,monthly,2025-07-03,2025-08-02,active,False,,,False,3,,2025-07-03
sub_044503062a44,acc_bfb81de61b62,pro,monthly,2025-08-06,2025-09-29,cancelled,False,,,False,0,,2025-08-06
sub_66890caa4644,acc_bfb81de61b62,BASIC,annual,2025-10-08,2026-10-08,active,False,,,False,0,,2025-10-08
sub_8fa6d84ad27f,acc_fc7820457acd,free,free,2025-06-24,,active,False,,,False,0,,2025-06-24
sub_7d05024b92ab,acc_da52acbbcf7e,basic,monthly,2025-08-04,2025-10-08,cancelled,True,2025-07-21,2025-08-04,True,0,too_expensive,2025-08-04
sub_a8b2c2f5208f,acc_a94696336f78,free,free,2025-06-05,,active,True,2025-06-05,2025-06-19,False,0,,2025-06-05
sub_3775bd56d71b,acc_38f173aaa0ba,Free,free,2025-07-09,,active,True,2025-07-09,2025-07-23,False,0,,2025-07-09
sub_22bd127ccf30,acc_38f173aaa0ba,basic,monthly,2025-08-15,2025-09-14,active,False,,,False,2,,2025-08-15
sub_0f9775774547,acc_38f173aaa0ba,basic,monthly,2025-09-22,2025-10-22,active,False,,,False,1,,2025-09-22
sub_f0b4002d0d88,acc_66fc511ac779,free,free,2025/06/24,,active,False,,,False,0,,2025-06-24
sub_44eb4d8d35f5,acc_66fc511ac779,basic,monthly,2025-08-06,2025-09-05,active,False,,,False,2,,2025-08-06
sub_37e0d7dc85b3,acc_6e29ac133370,basic,monthly,2025/07/19,2025-08-16,cancelled,True,2025-07-03,2025-07-17,True,0,no_longer_needed,2025-07-19
sub_ff29702b2321,acc_b029eadd14d2,free,free,2025-07-05,,cancelled,True,2025-07-05,2025-07-19,False,0,trial_ended,2025-07-05
sub_c90df5e8fb7d,acc_9a6d2fbc7ed6,free,free,2025-06-27,,active,True,2025-06-27,2025-07-11,False,0,,2025-06-27
sub_845f7c472367,acc_9a6d2fbc7ed6,ultimate,monthly,2025-08-02,2025-09-17,cancelled,False,,,False,0,switching_product,2025-08-02
sub_991ba7b7c5eb,acc_9a6d2fbc7ed6,ultimate,monthly,2025-09-23,2025-11-15,cancelled,False,,,False,0,switching_product,2025-09-23
sub_17107acc83d6,acc_512b3e97ddfe,free,free,2025-07-19,,active,True,2025-07-19,2025-08-02,False,0,,2025-07-19
sub_2a0949a2153f,acc_57e16b7e0827,free,free,2025-07-03,,active,True,2025-07-03,2025-07-17,False,0,,2025-07-03
sub_e63e69298379,acc_0ca96bdf2d0e,pro,monthly,2025-08-12,2025-10-18,cancelled,True,2025-07-28,2025-08-11,True,0,,2025-08-12
sub_a4ec5c848ee0,acc_ccd15b4c058d,free,free,2025-06-29,,active,False,,,False,0,,2025-06-29
sub_50805efbe369,acc_ccd15b4c058d,basic,monthly,2025-08-06,2025-09-05,active,False,,,False,2,,2025-08-06
sub_861f9bddf357,acc_ccd15b4c058d,basic,annual,2025-09-08,2025-10-12,cancelled,False,,,False,0,no_longer_needed,2025-09-08
sub_318a20fc38a7,acc_ccd15b4c058d,basic,annual,2025-10-14,2026-10-14,active,False,,,False,0,,2025-10-14
sub_346dcde68de3,acc_88612b94e521,free,free,2025-06-06,,cancelled,True,2025-06-06,2025-06-20,False,0,,2025-06-06
sub_3412668ddb1d,acc_6a9ac56b23cb,free,free,2025-07-31,,cancelled,True,2025-07-31,2025-08-14,False,0,switching_product,2025-07-31
sub_9375b7ddc41e,acc_6a9ac56b23cb,pro,monthly,2025-09-12,2025-10-12,active,False,,,False,1,,2025-09-12
sub_ba58f4d0a6fe,acc_a51ce2deb5b7,free,free,2025-06-25,,active,True,2025-06-25,2025-07-09,False,0,,2025-06-25
sub_dbab0e38e962,acc_bc31d62f79d8,basic,monthly,2025-08-11,2025-10-26,cancelled,True,2025-07-27,2025-08-10,True,0,no_longer_needed,2025-08-11
sub_da23c9b725d0,acc_89ee1952f308,free,free,2025-06-17,,active,False,,,False,0,,2025-06-17
sub_835e4b606b3a,acc_89ee1952f308,basic,monthly,2025-07-27,2025-08-29,cancelled,False,,,False,0,missing_features,2025-07-27
sub_0c9f0c72ef1b,acc_cba1430df7df,free,free,2025-07-28,,active,True,2025-07-28,2025-08-11,False,0,,2025-07-28
sub_ba05682822ad,acc_72a4840b221c,free,Free,2025-07-07,,active,True,2025-07-07,2025-07-21,False,0,,2025-07-07
sub_9890dd208489,acc_aade03c0a0b7,free,free,2025-06-28,,active,True,2025-06-28,2025-07-12,False,0,,2025-06-28
sub_dc2b042ebe8a,acc_aade03c0a0b7,basic,monthly,2025-08-02,2025-09-13,cancelled,False,,,False,0,too_expensive,2025-08-02
sub_9c7a049f3b6a,acc_aade03c0a0b7,ultimate,monthly,2025-09-18,2025-10-18,active,False,,,False,1,,2025-09-18
sub_ae277feb6137,acc_aade03c0a0b7,ultimate,monthly,2025-10-26,2025/11/30,cancelled,False,,,False,0,no_longer_needed,2025-10-26
