account_id,signup_date,utm_source,utm_campaign,ref,account_type,_sig_parsed
acc_5130dc69a1a3,2025-07-26,referral,Campaign_B,,normal,2025-07-26
acc_618503e3d942,2025-06-23,,Campaign_D,,normal,2025-06-23
acc_166f0b156424,2025-06-07,organic,Campaign_D,dennis.info,normal,2025-06-07
acc_237dff4237d1,2025-07-27,organic,Campaign_C,,normal,2025-07-27
acc_1349b864661a,2025-06-28,direct,Campaign_E,,agency,2025-06-28
acc_a3d79921039d,2025-07-04,organic,Campaign_D,harrison-gibson.com,Normal,2025-07-04
acc_da85b0cc0c6f,2025-06-08,google,Campaign_A,,normal,2025-06-08
acc_0657df0c18b5,2025-07-03,email,Campaign_D,,normal,2025-07-03
acc_64ebb47bb7b3,2025-06-19,,Campaign_F,,normal,2025-06-19
acc_661c01ec438f,2025-07-29,organic,Campaign_A,valdez.biz,normal,2025-07-29
acc_6378b0cafa18,2025-06-27,referral,Campaign_B,,normal,2025-06-27
acc_1e1e8b6b34c2,2025-06-07,facebook,Campaign_D,,normal,2025-06-07
acc_19d7d15a0e46,2025-06-30,google,Campaign_A,,agency,2025-06-30
acc_279c79efe739,2025-06-24,facebook,,campbell.org,normal,2025-06-24
acc_f6a536abbe32,2025-07-19,referral,Campaign_A,,normal,2025-07-19
acc_49779f02db8c,2025-07-01,email,Campaign_A,wilson.org,normal,2025-07-01
acc_8a2aef8d57cc,2025-07-18,direct,Campaign_F,,normal,2025-07-18
acc_934376aec89d,2025/07/10,email,Campaign_A,,normal,2025-07-10
acc_43a29faaebdf,2025-07-03,direct,Campaign_F,,normal,2025-07-03
acc_015ef4539b99,2025-07-10,email,Campaign_D,,normal,2025-07-10
acc_9f0d885c1b26,2025-07-03,email,Campaign_A,,normal,2025-07-03
acc_4f5af3539d2d,2025-06-25,email,Campaign_C,,normal,2025-06-25
acc_9c6b72ad6b96,2025-06-03,email,Campaign_D,,normal,2025-06-03
acc_9c56f26a2b69,2025-06-01,facebook,Campaign_E,robinson.org,normal,2025-06-01
acc_343df072dd8c,2025-06-23,email,Campaign_B,,normal,2025-06-23
acc_5fa23a8ced0b,2025-07-29,email,Campaign_F,dixon.info,normal,2025-07-29
acc_2a1f1769cd4e,2025-07-15,organic,Campaign_D,,normal,2025-07-15
acc_94a8cc65f392,2025-07-13,google,Campaign_D,harris.biz,agency,2025-07-13
acc_8e221dbaa4da,2025-07-27,facebook,Campaign_C,,normal,2025-07-27
acc_4b99340a578e,2025-07-19,organic,Campaign_E,,normal,2025-07-19
acc_1a8052294807,2025-06-13,facebook,Campaign_C,,agency,2025-06-13
acc_2e4a978d8e76,2025-07-08,google,Campaign_D,carey.biz,normal,2025-07-08
acc_1e9dd39970ea,2025-06-05,organic,Campaign_E,,agency,2025-06-05
acc_f69910622b90,2025-06-23,organic,Campaign_D,,normal,2025-06-23
acc_75e9e07f17fd,2025-07-21,referral,Campaign_A,,normal,2025-07-21
acc_42ced3d26ea0,2025-06-17,direct,Campaign_A,,normal,2025-06-17
acc_3165777e2839,2025/07/03,organic,Campaign_A,,agency,2025-07-03
acc_198f89e8605d,2025-06-22,direct,Campaign_B,,normal,2025-06-22
acc_95db66516481,2025-07-27,google,Campaign_A,mills.com,NORMAL,2025-07-27
acc_ae6b4c27eb4c,2025-07-09,email,Campaign_A,,normal,2025-07-09
acc_aa7f124d7d47,2025-06-23,direct,Campaign_E,richards.org,normal,2025-06-23
acc_e62257f9a53d,2025-07-09,direct,,carr-braun.biz,normal,2025-07-09
acc_5ea8457b4b36,2025-06-09,google,Campaign_F,,normal,2025-06-09
acc_ddb4efc746e3,2025-07-08,google,Campaign_E,,agency,2025-07-08
acc_fd7532a914c7,2025-06-04,,Campaign_C,,agency,2025-06-04
acc_604dd2ff0242,2025-06-26,direct,Campaign_D,,normal,2025-06-26
acc_7defc2856895,2025-07-25,facebook,Campaign_B,logan-avery.com,normal,2025-07-25
acc_f89ce806f773,2025-07-05,referral,Campaign_B,,normal,2025-07-05
acc_5bf97b9c1b76,2025-07-04,facebook,Campaign_D,terry.com,normal,2025-07-04
acc_4efe5c2bbc03,2025-07-19,direct,Campaign_A,,normal,2025-07-19
acc_bf82c94b7017,2025-07-25,referral,Campaign_A,,normal,2025-07-25
acc_456736dfc3fa,2025-07-13,,Campaign_E,lynch.biz,normal,2025-07-13
acc_a7517e4742f0,2025-07-19,referral,Campaign_A,mendez-meyer.org,normal,2025-07-19
acc_4e46ea79b01a,2025-07-22,google,Campaign_F,bautista.info,normal,2025-07-22
acc_c7870ba2b8a9,2025-07-20,referral,Campaign_F,,agency,2025-07-20
acc_9aea03fe333c,2025-06-18,google,Campaign_E,,normal,2025-06-18
acc_36a3fa11d202,2025-07-12,,Campaign_B,hale.com,NORMAL,2025-07-12
acc_1d3a00e1ca1b,2025-06-23,direct,Campaign_D,,agency,2025-06-23
acc_84e2f2e0b848,2025-06-29,facebook,Campaign_E,,normal,2025-06-29
acc_46d69d6c8bff,2025-06-15,google,Campaign_A,,normal,2025-06-15
acc_861f1950ba20,2025-06-17,,Campaign_E,,normal,2025-06-17
acc_b9c1702637e0,2025-06-08,referral,Campaign_A,,normal,2025-06-08
acc_bfb81de61b62,2025/06/02,organic,Campaign_C,,agency,2025-06-02
acc_fc7820457acd,2025-06-24,google,Campaign_A,,normal,2025-06-24
acc_da52acbbcf7e,2025-07-21,referral,Campaign_F,,normal,2025-07-21
acc_a94696336f78,2025-06-05,facebook,Campaign_F,,normal,2025-06-05
acc_38f173aaa0ba,2025-07-09,direct,Campaign_C,,agency,2025-07-09
acc_66fc511ac779,2025-06-24,facebook,Campaign_E,webb.info,agency,2025-06-24
acc_6e29ac133370,2025-07-03,google,Campaign_D,,normal,2025-07-03
acc_b029eadd14d2,2025-07-05,facebook,Campaign_C,,normal,2025-07-05
acc_9a6d2fbc7ed6,2025-06-27,referral,Campaign_D,haynes.com,AGENCY,2025-06-27
acc_512b3e97ddfe,2025-07-19,referral,Campaign_C,nichols.com,normal,2025-07-19
acc_57e16b7e0827,2025-07-03,referral,Campaign_F,,normal,2025-07-03
acc_0ca96bdf2d0e,2025-07-28,organic,,spencer.info,normal,2025-07-28
acc_ccd15b4c058d,2025-06-29,email,Campaign_B,,normal,2025-06-29
acc_88612b94e521,2025-06-06,facebook,Campaign_D,,normal,2025-06-06
acc_6a9ac56b23cb,2025-07-31,google,Campaign_C,,normal,2025-07-31
acc_a51ce2deb5b7,2025-06-25,organic,Campaign_F,clark-harris.com,normal,2025-06-25
acc_bc31d62f79d8,2025-07-27,referral,Campaign_B,,normal,2025-07-27
acc_89ee1952f308,2025/06/17,referral,Campaign_F,,agency,2025-06-17
acc_cba1430df7df,2025-07-28,google,,charles.org,normal,2025-07-28
acc_72a4840b221c,2025-07-07,direct,Campaign_C,,normal,2025-07-07
acc_aade03c0a0b7,2025-06-28,direct,Campaign_E,,normal,2025-06-28
acc_83bcf8ad9194,2025-07-17,google,Campaign_C,,normal,2025-07-17
acc_5e00774d4b2f,2025/07/30,google,Campaign_F,fox.info,normal,2025-07-30
acc_da335772798a,2025-07-11,,Campaign_A,,normal,2025-07-11
acc_737fdbec6517,2025-07-17,direct,Campaign_A,bray-wolfe.info,NORMAL,2025-07-17
acc_c79122f29576,2025-07-10,facebook,Campaign_A,,normal,2025-07-10
acc_d8dcfb942bd6,2025-06-12,organic,Campaign_E,,normal,2025-06-12
acc_123ab31eb62b,2025-06-15,google,Campaign_F,,normal,2025-06-15
acc_d909750e0316,2025-06-21,email,Campaign_D,,agency,2025-06-21
acc_b78903e34f40,2025-06-16,google,Campaign_C,,normal,2025-06-16
acc_e0e3e5b76c44,2025-06-26,direct,Campaign_B,,Normal,2025-06-26
acc_a8731054d6de,2025-07-07,facebook,Campaign_E,,normal,2025-07-07
acc_1bcd22bcacf7,2025-06-02,direct,Campaign_E,,normal,2025-06-02
acc_e6295a731965,2025-06-13,facebook,Campaign_C,,normal,2025-06-13
acc_1fe91a16e680,2025-06-16,,Campaign_A,,normal,2025-06-16
acc_4d3545166658,2025-06-15,email,Campaign_A,cowan.net,normal,2025-06-15
acc_3425f61cb41b,2025-06-18,google,Campaign_C,,normal,2025-06-18
acc_6d4897be4182,2025-06-07,email,Campaign_C,williams.com,normal,2025-06-07
acc_abfa27c1283a,2025-06-30,facebook,Campaign_F,,normal,2025-06-30
acc_871b5789bfba,2025-06-19,email,Campaign_A,,normal,2025-06-19
acc_dbf565b31cf7,2025-06-15,referral,Campaign_C,,normal,2025-06-15
acc_5ff410835c9f,2025-06-06,google,Campaign_A,,normal,2025-06-06
acc_1a443df8b107,2025-07-24,referral,Campaign_A,krause.com,agency,2025-07-24
acc_e90a57fd1034,2025-06-27,google,Campaign_A,,agency,2025-06-27
acc_43dbc0405d27,2025/07/01,referral,Campaign_E,,normal,2025-07-01
acc_9bb216e1dedd,2025-07-04,email,Campaign_A,frye.com,normal,2025-07-04
acc_4841267017d8,2025-06-09,email,Campain_C,welch-duncan.com,normal,2025-06-09
acc_c50c0f9dcf40,2025-06-21,referral,Campaign_D,,agency,2025-06-21
acc_596f53e0ebce,2025-07-09,organic,Campaign_A,delgado-page.org,agency,2025-07-09
acc_92b72f70542a,2025-07-01,google,Campaign_A,,normal,2025-07-01
acc_cb8aac831c38,2025/06/30,organic,Campaign_D,,agency,2025-06-30
acc_c6dbfbb82818,2025-06-13,organic,Campaign_F,,normal,2025-06-13
acc_77e0ac24569d,2025-07-12,email,Campaign_D,,normal,2025-07-12
acc_9fb4c1233159,2025-07-12,direct,Campaign_E,brown.net,agency,2025-07-12
acc_d50c526f1ebe,2025-06-11,google,Campaign_F,,normal,2025-06-11
acc_bca6f3ada438,2025-07-28,google,Campaign_E,,normal,2025-07-28
acc_2544f2795e7c,2025-07-20,direct,Campaign_C,,normal,2025-07-20
acc_c323b4d26399,2025-07-11,organic,Campaign_E,wright.info,normal,2025-07-11
acc_1b1f56488b89,2025-06-23,,Campaign_C,martinez.com,normal,2025-06-23
acc_588adddfeead,2025-07-31,facebook,,,Normal,2025-07-31
acc_df2514b85749,2025-07-29,organic,Campain_C,,normal,2025-07-29
acc_fbdb41e2d685,2025-07-16,organic,,garza.org,normal,2025-07-16
acc_a6ecb195d63b,2025-06-12,direct,Campaign_D,,normal,2025-06-12
acc_55b18c92313f,2025-06-12,facebook,Campaign_E,olson-perez.com,normal,2025-06-12
acc_4617483e0382,2025-07-25,facebook,Campaign_E,parker-gutierrez.com,agency,2025-07-25
acc_586e2290d148,2025-07-17,organic,Campaign_F,,normal,2025-07-17
acc_1e0268ded2bc,2025-07-17,organic,Campaign_C,,normal,2025-07-17
acc_5bed844d1e91,2025-06-01,organic,Campaign_C,,normal,2025-06-01
acc_ae554f156cf4,2025-06-06,facebook,Campaign_A,hall.biz,normal,2025-06-06
acc_ca9b01baf9a3,2025-06-06,email,Campaign_B,kim.biz,normal,2025-06-06
acc_d9d35246190f,2025-06-25,email,Campaign_B,walker-miller.com,normal,2025-06-25
acc_2930e9443b45,2025-06-17,email,Campaign_A,duran.com,normal,2025-06-17
acc_c0bb0373e592,2025-06-11,google,Campaign_D,wong-patel.com,normal,2025-06-11
acc_ff59526312d6,2025-06-19,facebook,Campaign_F,,normal,2025-06-19
acc_b42e1cc9c1fe,2025-06-17,google,Campaign_C,,normal,2025-06-17
acc_379aa37f236f,2025-07-28,google,Campaign_A,,normal,2025-07-28
acc_ce297b968406,2025-06-12,organic,,hernandez.com,normal,2025-06-12
acc_b18342e0d371,2025-06-26,direct,Campaign_B,,normal,2025-06-26
acc_49da37a5f8de,2025-07-19,referral,Campaign_C,,normal,2025-07-19
acc_4ac0d0594555,2025-07-09,email,Campaign_A,,normal,2025-07-09
acc_9bc9b6b7e664,2025-06-20,facebook,,,agency,2025-06-20
acc_4961dc0790fa,2025-06-16,facebook,Campaign_E,ford-moody.com,normal,2025-06-16
acc_8ca733e43bf6,2025-07-06,email,Campaign_A,,normal,2025-07-06
acc_f09a42091c39,2025-06-21,facebook,Campaign_B,rowe-jones.info,normal,2025-06-21
acc_ef46adc2bd6a,2025/07/13,email,Campaign_A,,normal,2025-07-13
acc_bf809745b67f,2025-07-09,direct,Campaign_D,,normal,2025-07-09
acc_3ef8c6b6ce54,2025-06-28,facebook,,wise-ramos.com,normal,2025-06-28
acc_b27a3fe3708e,2025-07-24,google,Campaign_A,murray.net,Agency,2025-07-24
acc_5242c784f28f,2025-07-03,direct,Campaign_A,,normal,2025-07-03
acc_a5637eb1f3f6,2025-06-08,referral,Campaign_F,moore-chandler.net,agency,2025-06-08
acc_bcdf054b70e2,2025-06-12,direct,Campaign_C,,agency,2025-06-12
acc_01ddd7106e04,2025-07-23,referral,Campaign_C,,normal,2025-07-23
acc_a86b65f6e0a9,2025/07/14,organic,Campaign_B,,normal,2025-07-14
acc_e4eda6f164b5,2025-06-21,organic,,bauer.com,normal,2025-06-21
acc_6c3809550e50,2025-07-17,facebook,Campaign_C,,normal,2025-07-17
acc_6ce49f4e1594,2025-07-17,referral,,,normal,2025-07-17
acc_b98f249fe458,2025-07-03,email,Campaign_F,,agency,2025-07-03
acc_ffbe17275f03,2025-07-27,google,Campaign_C,,normal,2025-07-27
acc_042fbcf542be,2025-06-16,email,Campaign_C,,normal,2025-06-16
acc_aa1ad66c855e,2025-07-13,google,Campaign_F,,normal,2025-07-13
acc_fab6f8ea0234,2025-06-18,direct,Campaign_F,,normal,2025-06-18
acc_223be0ac41b8,2025-07-16,referral,Campaign_D,,Agency,2025-07-16
acc_45f06acaaabf,2025-07-23,direct,Campaign_E,,normal,2025-07-23
acc_b5d25cf3e460,2025-07-07,google,Campaign_D,phillips.com,normal,2025-07-07
acc_515da62e70b5,2025-07-14,,Campaign_D,,Agency,2025-07-14
acc_d460c7f0340c,2025-07-02,facebook,Campaign_C,,normal,2025-07-02
acc_8753a3eed743,2025-06-19,facebook,Campaign_E,,normal,2025-06-19
acc_9b01544b2d97,2025-06-18,organic,Campaign_D,,normal,2025-06-18
acc_02ac6ed55434,2025-06-15,direct,Campaign_C,flores.net,normal,2025-06-15
acc_14a98ed91f23,2025/06/22,direct,Campaign_D,,normal,2025-06-22
acc_90e89ebef241,2025-06-15,facebook,Campaign_C,,normal,2025-06-15
acc_ead17e0cea94,2025-07-11,direct,Campaign_F,morris.com,normal,2025-07-11
acc_fe7434c7d185,2025-07-29,facebook,Campaign_E,white.com,normal,2025-07-29
acc_0711a0b53825,2025-06-02,facebook,Campaign_C,,normal,2025-06-02
acc_c9695a620f70,2025-07-22,referral,Campaign_E,may.org,normal,2025-07-22
acc_325abb423f62,2025-06-27,referral,Campaign_E,,normal,2025-06-27
acc_ce59763507d1,2025/07/12,referral,,conrad.info,agency,2025-07-12
acc_0fc57fa48b64,2025-06-26,email,Campaign_D,,agency,2025-06-26
acc_257ab2c345d1,2025-07-21,google,Campaign_C,,normal,2025-07-21
acc_4eb20d3c980c,2025-07-15,google,Campaign_E,,normal,2025-07-15
acc_b817c9fa1005,2025-06-17,referral,Campaign_A,,agency,2025-06-17
acc_71222e06b57c,2025-06-20,email,Campaign_D,,normal,2025-06-20
acc_4d216299645b,2025-06-19,direct,Campaign_A,,normal,2025-06-19
acc_234d470adf8c,2025-07-26,referral,Campaign_D,,agency,2025-07-26
acc_5b298b7faaf7,2025-07-26,direct,Campaign_E,,normal,2025-07-26
acc_ff1a912d53a4,2025-06-14,facebook,Campaign_D,,normal,2025-06-14
acc_e2b77ce9497d,2025-06-01,email,Campaign_E,,normal,2025-06-01
acc_9f0d32bbd870,2025-06-22,referral,Campaign_D,morales.org,agency,2025-06-22
acc_e3ebf61a639c,2025/06/16,facebook,Campaign_E,,normal,2025-06-16
acc_68005cb767ff,2025-07-09,organic,Campaign_A,,agency,2025-07-09
acc_76fec764e3e0,2025-06-15,facebook,Campaign_D,morris.biz,normal,2025-06-15
acc_e877fdcf7c0f,2025-06-08,direct,Campaign_A,,normal,2025-06-08
acc_1f6c6160cc09,2025-06-08,email,Campaign_E,,Normal,2025-06-08
acc_cf16f2428126,2025-07-02,email,Campaign_C,,agency,2025-07-02
acc_09d959c9236c,2025-07-06,referral,Campaign_C,,normal,2025-07-06
acc_4068b531764d,2025-06-11,facebook,Campaign_C,,normal,2025-06-11
acc_ec846c40ef4c,2025-07-20,google,Campaign_A,,normal,2025-07-20
acc_bfbdfbc40d59,2025-07-07,email,Campaign_A,stevens.com,normal,2025-07-07
acc_1ad9104504b9,2025-07-01,email,Campaign_C,,agency,2025-07-01
acc_ec25cde1b989,2025-06-20,organic,Campaign_E,,Normal,2025-06-20
acc_80d30ae36841,2025-06-27,organic,Campaign_A,hardin.info,normal,2025-06-27
acc_76feae13d88f,2025-07-24,,Campaign_C,freeman.org,normal,2025-07-24
acc_cafb0d2a36cc,2025-06-18,google,Campaign_A,,agency,2025-06-18
acc_42c16bef1d84,2025-06-25,email,Campaign_E,,normal,2025-06-25
acc_67a5ef7b9fe5,2025-07-05,organic,Campaign_B,,agency,2025-07-05
acc_9746617b98b4,2025-07-26,facebook,Campaign_D,,normal,2025-07-26
acc_ce68e00eb1ef,2025-07-23,organic,Campaign_A,,normal,2025-07-23
acc_b14c0330d247,2025-07-20,direct,Campaign_A,,normal,2025-07-20
acc_b3a1db562364,2025-07-09,email,Campaign_A,walker.biz,normal,2025-07-09
acc_6f7b0ca22cc2,2025-07-03,,Campain_C,mullins-johnston.com,normal,2025-07-03
acc_ac3b18b7b977,2025-07-11,google,Campaign_D,,normal,2025-07-11
acc_976f52dce1bd,2025-07-30,direct,Campaign_F,,normal,2025-07-30
acc_fb42a05d0a62,2025-07-18,facebook,Campaign_A,,normal,2025-07-18
acc_366459106f37,2025-06-02,direct,,,normal,2025-06-02
acc_e6a4abc62bff,2025-07-14,organic,Campaign_D,hansen-freeman.org,agency,2025-07-14
acc_7f3dc7a44a3e,2025-06-13,facebook,Campaign_A,hoffman.net,normal,2025-06-13
acc_6b5f1ab3d7ba,2025-06-21,organic,Campaign_D,allen.biz,normal,2025-06-21
acc_0e01256d4c47,2025-06-02,facebook,Campaign_F,,agency,2025-06-02
acc_d68dab057a65,2025-06-04,direct,Campaign_A,,agency,2025-06-04
acc_975436179bb8,2025-07-04,google,Campaign_A,,agency,2025-07-04
acc_5d0e12ae9209,2025-06-06,referral,Campaign_B,,agency,2025-06-06
acc_ec7bdbaa8771,2025-06-23,organic,Campaign_E,,agency,2025-06-23
acc_c733fb0a9ec3,2025/06/25,,Campaign_F,,agency,2025-06-25
acc_7623cc84a1d1,2025-07-04,facebook,Campain_C,,normal,2025-07-04
acc_31a9b74e38fb,2025-07-23,facebook,Campaign_A,cooper.com,normal,2025-07-23
acc_654e36dbd5a0,2025-07-21,,Campaign_A,ruiz-rivera.net,NORMAL,2025-07-21
acc_0cf9734732ff,2025-07-27,,,,normal,2025-07-27
acc_8898a788bdc2,2025-06-01,organic,Campaign_A,,agency,2025-06-01
acc_1cef8a4c1f31,2025-06-09,referral,Campaign_A,,normal,2025-06-09
acc_7cd130275fc4,2025-07-13,email,Campaign_C,,normal,2025-07-13
acc_800a659105ce,2025-07-13,google,Campaign_E,,normal,2025-07-13
acc_91043f98529d,2025-07-16,direct,Campaign_C,price.com,normal,2025-07-16
acc_e6bd52b2fc01,2025-07-08,email,Campaign_A,,normal,2025-07-08
acc_a110df3edec4,2025-06-03,facebook,Campaign_B,,normal,2025-06-03
acc_66882f54567b,2025-06-29,facebook,Campaign_B,,normal,2025-06-29
acc_6a2a24afe375,2025-06-12,organic,Campaign_E,,agency,2025-06-12
acc_393a31009221,2025-07-21,organic,Campaign_A,smith.com,agency,2025-07-21
acc_534ceb1b8deb,2025-06-09,organic,Campaign_C,long-moore.com,normal,2025-06-09
acc_3d617686a82a,2025-07-03,facebook,Campaign_D,bell.net,normal,2025-07-03
acc_ece62f2be8ab,2025-07-04,,Campaign_C,cain-garrett.biz,normal,2025-07-04
acc_a6a203e3433d,2025-07-11,email,Campaign_A,,agency,2025-07-11
acc_7ea9b2a22828,2025/06/04,direct,Campaign_F,,normal,2025-06-04
acc_d1687da33f93,2025-06-17,email,Campaign_B,blair.org,normal,2025-06-17
acc_957b50e9550f,2025-07-23,facebook,Campaign_E,parks.biz,normal,2025-07-23
acc_8e899212c6cc,2025-07-24,organic,Campaign_F,,normal,2025-07-24
acc_fb0ef8d55565,2025-06-29,facebook,Campaing_E,,normal,2025-06-29
acc_3d4dc3066aac,2025-07-13,direct,Campaign_A,,agency,2025-07-13
acc_25d79a1abb7e,2025-06-18,google,Campaign_F,,agency,2025-06-18
acc_18afef919157,2025-07-19,organic,Campaign_A,,normal,2025-07-19
acc_6769e3fa79c7,2025-07-24,email,Campaign_C,,normal,2025-07-24
acc_5d3815028371,2025-07-03,organic,Campaign_E,,agency,2025-07-03
acc_d287f5ea57c1,2025-07-08,direct,Campaign_A,,agency,2025-07-08
acc_84da750642ec,2025-07-30,email,Campaign_D,maxwell.com,normal,2025-07-30
acc_6610dfe918fa,2025-06-24,referral,Campaign_F,johnson.org,normal,2025-06-24
acc_2062a0f194b5,2025-07-07,,Campaign_C,,agency,2025-07-07
acc_70737674e5c0,2025-07-11,organic,Campaign_F,hall.com,normal,2025-07-11
acc_bd3ccd592615,2025-06-16,organic,Campaign_A,,normal,2025-06-16
acc_047ad1712978,2025-07-06,email,Campaign_C,mathis.com,agency,2025-07-06
acc_80db195ea49c,2025-07-18,facebook,Campaign_B,,normal,2025-07-18
acc_0c0a9dd4a73e,2025/06/13,organic,Campaign_C,,normal,2025-06-13
acc_2c087fe48ae0,2025-06-13,referral,Campaign_C,,normal,2025-06-13
acc_8f55c43f6481,2025-06-06,google,Campaign_F,,normal,2025-06-06
acc_a8a295283d1b,2025-06-25,google,Campaign_E,,agency,2025-06-25
acc_fa9cf051a06a,2025-07-23,google,,,normal,2025-07-23
acc_38d3bec19433,2025-06-29,email,Campaign_A,edwards.org,normal,2025-06-29
acc_906f46ebc85f,2025-07-07,facebook,Campaign_E,fox.net,agency,2025-07-07
acc_bfdc7992ecfa,2025-06-24,organic,Campaign_C,,normal,2025-06-24
acc_c2a5f34fbf47,2025-07-23,email,Campaign_C,medina.biz,normal,2025-07-23
acc_edefe94d9256,2025-07-22,referral,Campaign_B,hubbard.info,normal,2025-07-22
acc_33399e4be1ce,2025-06-30,referral,Campaign_D,,normal,2025-06-30
acc_77c18c29f32d,2025-07-01,email,Campaign_D,,agency,2025-07-01
acc_e8ac01df6a98,2025-07-02,direct,Campaign_F,,normal,2025-07-02
acc_fac640f70fb7,2025-07-07,referral,Campaign_A,,normal,2025-07-07
acc_b2691af40102,2025-06-23,referral,Campaign_F,pace.biz,normal,2025-06-23
acc_d23582f41977,2025-07-19,facebook,Campaign_A,,normal,2025-07-19
acc_12e48661dada,2025-07-14,direct,Campaign_C,,normal,2025-07-14
acc_03486c69be1a,2025-06-17,direct,Campaign_B,,normal,2025-06-17
acc_f71b0abd62ae,2025/06/17,google,Campaign_A,,normal,2025-06-17
acc_2a26d4b0f5b7,2025-06-21,direct,Campaign_E,,normal,2025-06-21
acc_338e768770a7,2025-07-05,facebook,Campaign_A,,normal,2025-07-05
acc_77ce41630376,2025-07-20,facebook,Campaign_E,cunningham-keller.com,agency,2025-07-20
acc_43757b849580,2025-07-30,organic,Campaign_A,,normal,2025-07-30
acc_4d8c64f1f31f,2025-07-10,organic,Campaign_F,,normal,2025-07-10
acc_83bde2380b9d,2025-06-24,facebook,Campaign_E,,agency,2025-06-24
acc_0860c76e8ed8,2025-07-29,email,Campaign_E,,normal,2025-07-29
acc_d0b3f726cebc,2025-07-05,referral,Campaign_C,,normal,2025-07-05
acc_7849c2244f58,2025-06-28,direct,Campaign_A,,normal,2025-06-28
acc_6165db50dec0,2025-07-20,email,Campaign_C,,normal,2025-07-20
acc_999d88f52433,2025-07-12,organic,Campaign_C,,agency,2025-07-12
acc_56f4ba0025cf,2025-07-26,direct,Campaign_C,,agency,2025-07-26
acc_649cf25a347d,2025-07-28,facebook,Campaign_A,,normal,2025-07-28
acc_e9b8b5b08d99,2025-07-15,google,Campaign_A,nash.org,agency,2025-07-15
acc_e368341a268b,2025-06-24,,Campaign_A,evans.biz,normal,2025-06-24
acc_f71058ee8652,2025-07-11,organic,Campaign_E,,normal,2025-07-11
acc_042f070c22f6,2025-07-28,facebook,Campaign_C,,normal,2025-07-28
acc_1dec2025f3fb,2025-06-15,google,Campaign_A,,normal,2025-06-15
acc_bf1e89d29a44,2025-07-14,email,Campaign_C,,normal,2025-07-14
acc_cc3f1660456a,2025-07-27,facebook,Campaign_D,wilkins-chang.net,normal,2025-07-27
acc_8b9f0b9cab8c,2025-07-24,direct,Campaign_E,,normal,2025-07-24
acc_9570a8e23098,2025-06-03,email,Campaign_E,,normal,2025-06-03
acc_e3dea252d347,2025-07-31,organic,Campaign_C,,normal,2025-07-31
acc_22498551a83b,2025-06-12,email,Campaign_D,,normal,2025-06-12
acc_89699700def7,2025-06-10,referral,Campaign_A,,normal,2025-06-10
acc_99f1fbbad81d,2025-06-24,google,Campaign_A,,agency,2025-06-24
acc_24176b8044d0,2025-06-15,,Campain_C,,normal,2025-06-15
acc_18621b3b6d15,2025-06-25,direct,Campaign_A,stephenson.com,normal,2025-06-25
acc_0f548ae0e095,2025-06-30,referral,Campaign_A,smith.info,normal,2025-06-30
acc_cae8bef3867d,2025-07-18,google,Campaign_B,robles.org,agency,2025-07-18
acc_2fdef2e5b3b0,2025-07-11,organic,Campaign_C,,agency,2025-07-11
acc_10cc1ef136cd,2025-07-13,direct,Campaign_C,,agency,2025-07-13
acc_8a8538887403,2025-06-24,direct,Campaign_E,,normal,2025-06-24
acc_c6e264206e2c,2025-06-20,referral,Campaign_A,,agency,2025-06-20
acc_b3d2edc75ce1,2025-06-02,email,Campaign_D,,normal,2025-06-02
acc_ebcc585cf7b2,2025-07-22,facebook,Campaign_B,lee.info,normal,2025-07-22
acc_2e7711296bf8,2025-07-04,email,Campaign_A,,agency,2025-07-04
acc_41c182da294e,2025-06-06,organic,Campaign_C,,normal,2025-06-06
acc_40583cdfe176,2025-07-28,direct,Campaign_E,,agency,2025-07-28
acc_cf9d71f7bfd6,2025-07-05,referral,Campaign_D,,agency,2025-07-05
