invoice_id	subscription_id	account_id	invoice_date	amount	currency	status	tax_amount
inv_029a5eb5f524	sub_7cf613088ae2	acc_6e8a0588e222	2025-08-23	831.75	INR	paid	42.58
inv_9213e04e1b8c	sub_7cf613088ae2	acc_6e8a0588e222	2025-09-23	812.69	INR	paid	156.34
inv_e2f3e4af7af8	sub_7cf613088ae2	acc_6e8a0588e222	2025-10-21	828.04	INR	paid	88.66
inv_8421c06f02a8	sub_dc86d209d48c	acc_06493da18f67	2025-08-06	9.76	USD	paid	1.39
inv_4829bd249f01	sub_dc86d209d48c	acc_06493da18f67	2025-09-05	9.92	USD	paid	0.19
inv_68010eea0ede	sub_dc86d209d48c	acc_06493da18f67	2025-10-06	9.97	USD	paid	0.82
inv_06575717bc95	sub_d2bfeb2f7996	acc_053805e49585	2025-07-27	42.21	GBP	paid	3.17
inv_4b41c33565ee	sub_d2bfeb2f7996	acc_053805e49585	2025-08-26	42.85	GBP	paid	2.32
inv_aee8e4bc747a	sub_d2bfeb2f7996	acc_053805e49585	2025-09-27	44.22	GBP	paid	7.6
inv_02f52e78088d	sub_d2bfeb2f7996	acc_053805e49585	2025-10-27	44.16	GBP	paid	4.99
inv_d886d4d998ea	sub_78631d0d55c0	acc_d9b15c31c9f4	2025-06-17	25.47	USD	paid	2.49
inv_3a59fa5bc1b0	sub_78631d0d55c0	acc_d9b15c31c9f4	2025-07-19	25.01	USD	paid	2.62
inv_89dcb3c6a4ce	sub_78631d0d55c0	acc_d9b15c31c9f4	2025-08-16	25.29	USD	paid	0.79
inv_9b776e83c37d	sub_78631d0d55c0	acc_d9b15c31c9f4	2025-09-17	25.71	USD	paid	0.45
inv_c96766e5260d	sub_78631d0d55c0	acc_d9b15c31c9f4	2025-10-17	24.87	USD	paid	2.9
inv_89837f0ca98d	sub_8a08243f68cc	acc_d9b15c31c9f4	2025-07-26	9.3	EUR	paid	0.84
inv_837925c9f7bc	sub_8a08243f68cc	acc_d9b15c31c9f4	2025-08-27	9.48	EUR	paid	0.94
inv_b3a1b845a456	sub_8a08243f68cc	acc_d9b15c31c9f4	2025-09-24	9.2	EUR	paid	0.02
inv_a322e2e9f685	sub_8a08243f68cc	acc_d9b15c31c9f4	2025-10-25	9.16	EUR	paid	0.45
inv_962869d1d2e4	sub_c46396b1ba81	acc_dfcc03c47e7b	2025-08-12	10.29	USD	paid	1.34
inv_06a784f9eee5	sub_c46396b1ba81	acc_dfcc03c47e7b	2025-09-13	9.96	USD	paid	1.68
inv_3b726c1236c9	sub_c46396b1ba81	acc_dfcc03c47e7b	2025-10-11	9.7	USD	paid	0.51
inv_0ecfc05bfc96	sub_bc65f13e45d0	acc_0059ab03997d	2025-07-19	100.02	USD	paid	9.09
inv_b75e02969e6e	sub_41030331f13a	acc_74b2425b0987	2025-09-01	97.61	USD	paid	12.68
inv_786b70634d56	sub_3dfd1ff0b08b	acc_39e5269b9f46	2025-06-22	51.68	EUR	paid	2.51
inv_ad8c3394d37e	sub_3dfd1ff0b08b	acc_39e5269b9f46	2025-07-21	50.37	EUR	paid	8.8
inv_d9652c98e54f	sub_3dfd1ff0b08b	acc_39e5269b9f46	2025-08-21	51.98	EUR	paid	0.43
inv_549b0da4fde9	sub_3dfd1ff0b08b	acc_39e5269b9f46	2025-09-21	51.11	EUR	paid	5.68
inv_2322b381516e	sub_3dfd1ff0b08b	acc_39e5269b9f46	2025-10-20	49.72	EUR	paid	5.56
inv_0026f92688fd	sub_6a7db8a8f903	acc_39e5269b9f46	2025-07-31	245.34	USD	paid	32.97
inv_cde1c653c671	sub_c8268b4573fa	acc_d7e1ebe07440	2025-08-24	21229.73	INR	paid	1210.23
inv_fbc579dba696	sub_f9b223b92a91	acc_d5ce95278d1a	2025-08-03	24.37	USD	paid	2.19
inv_6b442be68d75	sub_f9b223b92a91	acc_d5ce95278d1a	2025-09-02	24.26	USD	paid	2.73
inv_125c4e4972ab	sub_f9b223b92a91	acc_d5ce95278d1a	2025-09-30	25.09	USD	paid	2.63
inv_eddca0536fcc	sub_f9b223b92a91	acc_d5ce95278d1a	2025-10-30	24.9	USD	paid	0.32
inv_34b55928d2cc	sub_19721dbdc17d	acc_d5ce95278d1a	2025-10-24	859.4	INR	paid	87.51
inv_f8b0ae4569b0	sub_2fd8768da46b	acc_e4627c4dfb00	2025-07-14	23.39	EUR	paid	3.49
inv_868e0c040c95	sub_2fd8768da46b	acc_e4627c4dfb00	2025-08-14	22.79	EUR	paid	0.68
inv_192bb2768e17	sub_2fd8768da46b	acc_e4627c4dfb00	2025-09-12	23.44	EUR	paid	0.84
inv_6c5723ce2a92	sub_2fd8768da46b	acc_e4627c4dfb00	2025-10-13	23.07	EUR	failed	1.02
inv_b0dcc4fe029d	sub_4aa46d4870b1	acc_5a952cbe6192	2025-07-07	518.95	EUR	paid	30.02
inv_aaf56941443b	sub_d5c2e4c05d18	acc_c83455834ea3	2025-08-30	19.76	GBP	paid	2.66
inv_3acee0a2d670	sub_d5c2e4c05d18	acc_c83455834ea3	2025-09-27	19.51	GBP	paid	3.15
inv_1d1cefdb8412	sub_d5c2e4c05d18	acc_c83455834ea3	2025-10-29	20.2	GBP	paid	3.16
inv_67b9b7b8f763	sub_e776c8aa5c19	acc_eb6ccff55b85	2025-08-05	23.63	EUR	paid	1.61
inv_fed53f420234	sub_e776c8aa5c19	acc_eb6ccff55b85	2025-09-02	23.94	EUR	paid	3.72
inv_c281bd4a71e4	sub_e776c8aa5c19	acc_eb6ccff55b85	2025-10-03	23.34	EUR	paid	1.47
inv_c9a44fa62d94	sub_aa8af81b1643	acc_eb6ccff55b85	2025-09-08	9.14	EUR	paid	0.38
inv_ec46fd30c2cd	sub_aa8af81b1643	acc_eb6ccff55b85	2025-10-06	9.52	EUR	paid	1.53
inv_f2599c1d40f8	sub_1bcee602f168	acc_eb6ccff55b85	2025-10-20	44.04	GBP	paid	4.56
inv_e92c1f8e635f	sub_b605308e5d56	acc_1495e700d17d	2025-07-13	94.58	EUR	paid	2.01
inv_89ccf4a3ce65	sub_0c775fe20192	acc_ee2a9658f5c9	2025-08-07	7.83	GBP	paid	0.19
inv_e4366b486ef3	sub_0c775fe20192	acc_ee2a9658f5c9	2025-09-06	7.68	GBP	paid	1.53
inv_5d40cae0cab1	sub_0c775fe20192	acc_ee2a9658f5c9	2025-10-06	8.02	GBP	paid	1.26
inv_2ee45801c859	sub_056e05d910f3	acc_65a191667ef7	2025-08-07	77.37	GBP	paid	0.54
inv_268f5a6f327c	sub_fe6931b9de5e	acc_d467813e6dfb	2025-07-31	814.16	INR	paid	151.32
inv_5c0849e4a2a6	sub_fe6931b9de5e	acc_d467813e6dfb	2025-08-29	842.37	INR	paid	162.47
inv_a1010f020817	sub_fe6931b9de5e	acc_d467813e6dfb	2025-09-29	856.2	INR	paid	151.46
inv_bfc015f5dae2	sub_fe6931b9de5e	acc_d467813e6dfb	2025-10-29	813.19	INR	paid	5.86
inv_dd2ad0ad6f75	sub_36512c033f72	acc_e09befc52665	2025-08-15	23.51	EUR	paid	4.68
inv_b85e96f29dd3	sub_36512c033f72	acc_e09befc52665	2025-09-14	23.22	EUR	paid	3.82
inv_f603eab29cde	sub_36512c033f72	acc_e09befc52665	2025-10-15	23.82	EUR	paid	3.94
inv_e6a479127820	sub_6f44e057d473	acc_fe17c454a85c	2025-09-01	2105.59	INR	paid	30.32
inv_06b1e1c24211	sub_6f44e057d473	acc_fe17c454a85c	2025-09-29	2120.47	INR	paid	331.01
inv_225add1663a1	sub_6f44e057d473	acc_fe17c454a85c	2025-10-29	2049.72	INR	paid	372.34
inv_7aa49e7f5d6a	sub_24d925821ab6	acc_859a0916bfaa	2025-06-29	10.19	USD	paid	0.51
inv_31993216743b	sub_24d925821ab6	acc_859a0916bfaa	2025-07-29	9.99	USD	paid	0.94
inv_d3aaa56b878d	sub_24d925821ab6	acc_859a0916bfaa	2025-08-26	10.2	USD	paid	1.39
inv_78431d6bc435	sub_24d925821ab6	acc_859a0916bfaa	2025-09-25	9.94	USD	paid	0.78
inv_1e8daf3d1d1f	sub_24d925821ab6	acc_859a0916bfaa	2025-10-27	10.14	USD	paid	0.05
inv_18ccbcc61d27	sub_406cbecf390c	acc_f19be3265a9a	2025-07-09	42.74	GBP	paid	2.2
inv_3f941ca5c7f0	sub_406cbecf390c	acc_f19be3265a9a	2025-08-09	44.04	GBP	paid	1.99
inv_51702f98d770	sub_406cbecf390c	acc_f19be3265a9a	2025-09-09	42.89	GBP	paid	3.34
inv_cb120ad4e00c	sub_406cbecf390c	acc_f19be3265a9a	2025-10-08	42.23	GBP	paid	5.78
inv_3f4c3a216939	sub_b27c6ed6e64d	acc_f19be3265a9a	2025-08-23	92.7	EUR	paid	15.77
inv_4c3c0f1caabb	sub_2d3bd5d302cf	acc_818d192c11e1	2025-08-15	2130.07	INR	paid	207.0
inv_60333dc42bca	sub_2d3bd5d302cf	acc_818d192c11e1	2025-09-15	2098.33	INR	paid	370.71
inv_f501004c158c	sub_2d3bd5d302cf	acc_818d192c11e1	2025-10-14	2088.14	INR	paid	55.07
inv_e80bba0d2a7d	sub_be83442e49dc	acc_3263c1035711	2025-08-05	55.19	USD	paid	6.31
inv_35f54813ecc5	sub_be83442e49dc	acc_3263c1035711	2025-09-04	54.42	USD	paid	9.67
inv_489352cf9a21	sub_be83442e49dc	acc_3263c1035711	2025-10-02	54.03	USD	paid	8.65
inv_f2c8c5f9851b	sub_4d986259bad9	acc_dd0a5362abb3	2025-08-24	98.14	USD	paid	9.9
inv_d94bcfff8b33	sub_d5db480209e3	acc_2d52120deaf7	2025-07-18	24.97	USD	paid	3.35
inv_1b0185d82b6d	sub_d5db480209e3	acc_2d52120deaf7	2025-08-18	24.5	USD	paid	3.66
inv_6fff79bf0b1b	sub_d5db480209e3	acc_2d52120deaf7	2025-09-17	24.52	USD	paid	4.52
inv_caca1f26bb46	sub_d5db480209e3	acc_2d52120deaf7	2025-10-16	25.44	USD	paid	1.15
inv_c42e83444952	sub_083c08180160	acc_12d6713e41da	2025-08-01	93.61	EUR	paid	6.47
inv_ca5029e71720	sub_20ab7c68a7f5	acc_9098142290a7	2025-06-17	24.87	USD	paid	4.07
inv_cf4fe1fd8921	sub_20ab7c68a7f5	acc_9098142290a7	2025-07-15	24.35	USD	failed	2.56
inv_f34edf1633b3	sub_20ab7c68a7f5	acc_9098142290a7	2025-08-16	24.98	USD	paid	0.15
inv_0d1ed5204e1a	sub_20ab7c68a7f5	acc_9098142290a7	2025-09-15	25.17	USD	paid	2.48
inv_ea25a2d24da2	sub_20ab7c68a7f5	acc_9098142290a7	2025-10-14	24.57	USD	paid	4.57
inv_3d7021fa1da9	sub_b218507a6148	acc_01568295d106	2025-08-01	8382.3	INR	paid	144.54
inv_e27f758d2163	sub_45057bbae508	acc_38f630413e2b	2025-08-13	9.75	USD	paid	0.25
inv_f3b1a54ee65c	sub_45057bbae508	acc_38f630413e2b	2025-09-11	9.88	USD	paid	0.58
inv_353f3fc141e7	sub_45057bbae508	acc_38f630413e2b	2025-10-11	9.74	USD	paid	1.81
inv_61fcb4f80ad9	sub_99c03f796532	acc_38f630413e2b	2025-09-19	9.25	EUR	paid	0.75
inv_d82f9d251aa6	sub_99c03f796532	acc_38f630413e2b	2025-10-18	9.19	EUR	paid	0.8
inv_e26d428250f6	sub_e0676b4eb67d	acc_883491c65498	2025-08-12	101.13	USD	failed	5.72
inv_853904869d3d	sub_7f641e29c113	acc_671a68fbd438	2025-07-24	837.76	INR	paid	163.05
inv_1b5352d31677	sub_7f641e29c113	acc_671a68fbd438	2025-08-24	855.45	INR	paid	40.84
inv_e19e735aba58	sub_7f641e29c113	acc_671a68fbd438	2025-09-23	838.06	INR	failed	31.61
inv_911cfc46efd3	sub_7f641e29c113	acc_671a68fbd438	2025-10-21	831.51	INR	paid	79.18
inv_5ce841a30753	sub_2f903a894cb5	acc_671a68fbd438	2025-09-05	24.72	USD	paid	3.95
inv_8566a246db16	sub_2f903a894cb5	acc_671a68fbd438	2025-10-06	24.29	USD	paid	4.33
inv_2f10ccc52db3	sub_9c6a15d16fd3	acc_63c9714cdf35	2025-07-28	10.18	USD	paid	0.92
inv_d032afbfbd91	sub_9c6a15d16fd3	acc_63c9714cdf35	2025-08-28	9.98	USD	paid	0.49
inv_4833045673a3	sub_9c6a15d16fd3	acc_63c9714cdf35	2025-09-25	9.72	USD	paid	0.36
inv_2506c9ae0262	sub_9c6a15d16fd3	acc_63c9714cdf35	2025-10-26	9.79	USD	paid	1.89
inv_2aba8d632934	sub_7fcd3d6d941d	acc_1ddebccb378b	2025-07-02	254.06	USD	paid	27.21
inv_f1492be0116f	sub_c74360798ee7	acc_9a112fdb1f35	2025-09-07	231.16	EUR	paid	13.63
inv_18bb23ffdc74	sub_ee77360480e9	acc_1bf1091f09a7	2025-08-03	24.91	USD	paid	4.78
inv_652d538dbc30	sub_ee77360480e9	acc_1bf1091f09a7	2025-09-02	25.32	USD	paid	0.08
inv_9076b60eec05	sub_ee77360480e9	acc_1bf1091f09a7	2025-10-01	25.58	USD	paid	0.44
inv_668eecc9b147	sub_36344f07e5b8	acc_1bf1091f09a7	2025-09-02	521.83	EUR	paid	43.08
inv_b19e181078a8	sub_c757017ff58f	acc_6ed891132738	2025-08-14	9.12	EUR	paid	1.72
inv_dd8e2aeca930	sub_c757017ff58f	acc_6ed891132738	2025-09-14	9.13	EUR	paid	1.46
inv_b9bff41ca272	sub_c757017ff58f	acc_6ed891132738	2025-10-13	9.51	EUR	paid	1.48
inv_a738dc712667	sub_cc02a6ee0070	acc_6ed891132738	2025-09-18	19.54	GBP	paid	3.04
inv_65ea66aa6a9f	sub_cc02a6ee0070	acc_6ed891132738	2025-10-18	19.45	GBP	paid	1.12
inv_2258de45bb8d	sub_d547b27350e0	acc_dc17ab5f2507	2025-06-16	550.54	USD	paid	9.84
inv_d22b46f830d7	sub_38695dc9d3b1	acc_b251e2087ae2	2025-08-22	24.82	USD	paid	2.63
inv_d8243459b478	sub_38695dc9d3b1	acc_b251e2087ae2	2025-09-19	24.96	USD	paid	0.01
inv_f6023760af0b	sub_38695dc9d3b1	acc_b251e2087ae2	2025-10-20	25.61	USD	paid	4.19
inv_7fb4d79874db	sub_f2e770f88800	acc_4c7ebe95afbf	2025-06-21	24.35	USD	paid	3.52
inv_c4c9931da496	sub_f2e770f88800	acc_4c7ebe95afbf	2025-07-23	24.31	USD	paid	1.89
inv_cf3c97af7493	sub_f2e770f88800	acc_4c7ebe95afbf	2025-08-20	25.47	USD	paid	0.4
inv_36fa627a0411	sub_f2e770f88800	acc_4c7ebe95afbf	2025-09-20	25.2	USD	paid	0.69
inv_13f9a6bf9943	sub_f2e770f88800	acc_4c7ebe95afbf	2025-10-20	25.05	USD	paid	4.76
inv_cfa372e295b0	sub_9962add956d3	acc_843df571d484	2025-06-24	235.9	EUR	paid	23.75
inv_e88f2964fe75	sub_9a6ea28c6a4f	acc_29ba8948131a	2025-09-03	23.74	EUR	paid	1.39
inv_a1839de12f9b	sub_9a6ea28c6a4f	acc_29ba8948131a	2025-10-01	23.58	EUR	paid	3.39
inv_cf55bfdc3365	sub_ae495684cc0b	acc_47224061c0f0	2025-08-28	25.46	USD	paid	4.39
inv_bd2033a63532	sub_ae495684cc0b	acc_47224061c0f0	2025-09-27	24.89	USD	paid	4.7
inv_1f06edb37cf1	sub_ae495684cc0b	acc_47224061c0f0	2025-10-26	25.03	USD	paid	2.59
inv_b6ecca1765d9	sub_d82d1c5d15e9	acc_47224061c0f0	2025-09-29	9.02	EUR	paid	1.58
inv_0b10eccc1c60	sub_d82d1c5d15e9	acc_47224061c0f0	2025-10-28	9.22	EUR	paid	1.21
inv_2b1e27960ba2	sub_0c8910ac0a2d	acc_38214a386fd5	2025-07-29	24.73	USD	paid	1.61
inv_ae76b53abe7a	sub_0c8910ac0a2d	acc_38214a386fd5	2025-08-28	24.73	USD	paid	2.71
inv_980da884c3d1	sub_0c8910ac0a2d	acc_38214a386fd5	2025-09-29	25.63	USD	paid	3.54
inv_2a6a821aa7dd	sub_0c8910ac0a2d	acc_38214a386fd5	2025-10-29	25.57	USD	paid	2.18
inv_97263067edc6	sub_18c59ba2ce9d	acc_d1e1612819f1	2025-06-26	9.72	USD	paid	1.23
inv_62098337f797	sub_18c59ba2ce9d	acc_d1e1612819f1	2025-07-24	9.95	USD	paid	0.25
inv_bb4d67ce8aab	sub_18c59ba2ce9d	acc_d1e1612819f1	2025-08-24	9.84	USD	paid	1.27
inv_476067aad0a9	sub_18c59ba2ce9d	acc_d1e1612819f1	2025-09-24	10.25	USD	paid	0.43
inv_b6f549c4c9fd	sub_18c59ba2ce9d	acc_d1e1612819f1	2025-10-24	9.73	USD	paid	0.03
inv_d21c2959dfe7	sub_d230b60943e2	acc_d1e1612819f1	2025-08-04	101.51	USD	paid	17.59
inv_f34ecf5f4993	sub_0e03ec93e4c0	acc_7b8a73684381	2025-07-19	8497.3	INR	paid	1366.85
inv_387a03cc7d0e	sub_eab298c2d749	acc_8b1a82b4cf49	2025-06-23	237.25	EUR	paid	34.42
inv_7b26f01fd2e2	sub_b13a593dd5a2	acc_643396c82113	2025-06-20	79.35	GBP	paid	4.66
inv_e2e6ea1fa605	sub_2d0f571cda04	acc_b46bc206407d	2025-08-21	254.39	USD	paid	11.67
inv_38ba27f350ab	sub_17cc89dc8aa7	acc_cf46fd17357a	2025-06-17	9.92	USD	paid	0.36
inv_cc4624225d91	sub_17cc89dc8aa7	acc_cf46fd17357a	2025-07-18	9.76	USD	paid	1.14
inv_ce8d3fad2430	sub_17cc89dc8aa7	acc_cf46fd17357a	2025-08-17	9.99	USD	paid	0.86
inv_2481c1fd8310	sub_17cc89dc8aa7	acc_cf46fd17357a	2025-09-17	10.16	USD	paid	1.81
inv_6c05c37547d1	sub_17cc89dc8aa7	acc_cf46fd17357a	2025-10-16	9.8	USD	paid	1.75
inv_9d33007eb0a6	sub_08ea7c0f9425	acc_e0134fd4eea4	2025-06-22	43.78	GBP	paid	0.08
inv_9d0d0838d406	sub_08ea7c0f9425	acc_e0134fd4eea4	2025-07-22	42.47	GBP	paid	7.66
inv_ff400d53efff	sub_08ea7c0f9425	acc_e0134fd4eea4	2025-08-22	43.52	GBP	paid	1.78
inv_305574c5f1af	sub_08ea7c0f9425	acc_e0134fd4eea4	2025-09-22	43.31	GBP	paid	4.97
inv_917c9baf971e	sub_08ea7c0f9425	acc_e0134fd4eea4	2025-10-21	43.98	GBP	paid	7.11
inv_b8e6e9132b17	sub_201980406a84	acc_e0134fd4eea4	2025-07-25	25.4	USD	paid	4.84
inv_0e15bf97b385	sub_201980406a84	acc_e0134fd4eea4	2025-08-23	25.52	USD	paid	1.87
inv_78d22c36a0a8	sub_201980406a84	acc_e0134fd4eea4	2025-09-21	25.58	USD	paid	4.05
inv_f1e271c09158	sub_201980406a84	acc_e0134fd4eea4	2025-10-23	25.52	USD	paid	0.61
inv_21646b92606c	sub_d3c31f9cdef1	acc_e0134fd4eea4	2025-09-02	810.48	INR	paid	7.07
inv_02b320747301	sub_d3c31f9cdef1	acc_e0134fd4eea4	2025-09-30	834.23	INR	paid	34.63
inv_35db93acd4cf	sub_d3c31f9cdef1	acc_e0134fd4eea4	2025-10-30	845.71	INR	paid	117.18
inv_46533f202ec5	sub_012b94d1b483	acc_8e7b1a3cc511	2025-06-26	77.66	GBP	paid	10.82
inv_fb439c46c654	sub_2ff81f17a524	acc_876126280f2c	2025-07-15	7.74	GBP	paid	0.61
inv_5a5de29c052d	sub_2ff81f17a524	acc_876126280f2c	2025-08-15	7.73	GBP	paid	1.06
inv_ed0b9e7c43a6	sub_2ff81f17a524	acc_876126280f2c	2025-09-12	7.88	GBP	paid	0.36
inv_087a854cade1	sub_2ff81f17a524	acc_876126280f2c	2025-10-14	7.97	GBP	paid	0.61
inv_200e5951f736	sub_efc712cb7672	acc_ff0bf9b04e24	2025-09-06	7.78	GBP	paid	0.61
inv_a8c330b6092a	sub_efc712cb7672	acc_ff0bf9b04e24	2025-10-07	8.09	GBP	paid	0.16
inv_c2105f41f6cc	sub_7bb110d0729e	acc_ff0bf9b04e24	2025-10-11	55.31	USD	paid	2.55
inv_ea956334310c	sub_c05c5f14555b	acc_90e5858d9ac0	2025-06-26	849.22	INR	paid	80.27
inv_b7b6827b772a	sub_c05c5f14555b	acc_90e5858d9ac0	2025-07-25	843.3	INR	paid	30.93
inv_a9a064ae5fe1	sub_c05c5f14555b	acc_90e5858d9ac0	2025-08-24	821.1	INR	failed	9.29
inv_7fd7419d415c	sub_c05c5f14555b	acc_90e5858d9ac0	2025-09-24	816.89	INR	refunded	136.18
inv_c524a123a118	sub_c05c5f14555b	acc_90e5858d9ac0	2025-10-23	858.3	INR	paid	79.1
inv_54903c4cd80d	sub_f1be3b40bea9	acc_ac3ce6454d0f	2025-07-24	9.94	USD	paid	1.58
inv_f12e7d2f7913	sub_f1be3b40bea9	acc_ac3ce6454d0f	2025-08-22	10.12	USD	paid	0.14
inv_ebf3a5791ca1	sub_f1be3b40bea9	acc_ac3ce6454d0f	2025-09-20	9.95	USD	paid	0.11
inv_9e1b51de5c6d	sub_f1be3b40bea9	acc_ac3ce6454d0f	2025-10-20	9.77	USD	failed	0.49
inv_36d206fceb6d	sub_16263d960217	acc_d9aefce5eb63	2025-07-01	9.7	USD	paid	0.98
inv_9d48af18da7f	sub_16263d960217	acc_d9aefce5eb63	2025-08-01	9.79	USD	paid	1.8
inv_7792a9c7e743	sub_16263d960217	acc_d9aefce5eb63	2025-09-01	10.26	USD	failed	0.45
inv_792331f5babe	sub_16263d960217	acc_d9aefce5eb63	2025-10-01	9.96	USD	failed	0.32
inv_ce017775a781	sub_16263d960217	acc_d9aefce5eb63	2025-10-30	10.04	USD	failed	0.12
inv_12dd29f2ab62	sub_293be15e141a	acc_d9aefce5eb63	2025-09-21	10.21	USD	paid	0.47
inv_6a4279d152f1	sub_293be15e141a	acc_d9aefce5eb63	2025-10-19	10.24	USD	paid	1.08
inv_dfe15f6f1a7b	sub_fa2416017d74	acc_d9aefce5eb63	2025-10-25	10.28	USD	paid	1.37
inv_50e97fcabdb9	sub_f275bae6470b	acc_61f6c3ea9f69	2025-07-07	94.61	EUR	paid	8.38
inv_44ed39b01a49	sub_849784bf3fe1	acc_ba0f011128fd	2025-06-27	24.55	USD	paid	3.56
inv_ec9ae2e343b4	sub_849784bf3fe1	acc_ba0f011128fd	2025-07-28	24.34	USD	paid	3.64
inv_dad4702bc49c	sub_849784bf3fe1	acc_ba0f011128fd	2025-08-28	24.39	USD	failed	4.66
inv_de760aa58819	sub_849784bf3fe1	acc_ba0f011128fd	2025-09-26	24.75	USD	paid	4.09
inv_f84d396ef855	sub_849784bf3fe1	acc_ba0f011128fd	2025-10-26	25.29	USD	refunded	3.82
inv_e9ef1314db14	sub_f62bc67bed35	acc_ba0f011128fd	2025-07-19	54.62	USD	paid	6.94
inv_a7881948ffa5	sub_f62bc67bed35	acc_ba0f011128fd	2025-08-17	56.64	USD	paid	7.82
inv_1439854ca24f	sub_f62bc67bed35	acc_ba0f011128fd	2025-09-18	54.45	USD	paid	10.26
inv_617ecab3e478	sub_f62bc67bed35	acc_ba0f011128fd	2025-10-17	55.31	USD	paid	3.07
inv_3ad59bc9903a	sub_19cc3256912e	acc_cb05aa679011	2025-07-17	54.88	USD	paid	4.89
inv_1f75dad0c56f	sub_19cc3256912e	acc_cb05aa679011	2025-08-17	53.59	USD	failed	0.02
inv_84243ba8e596	sub_19cc3256912e	acc_cb05aa679011	2025-09-16	55.5	USD	paid	1.18
inv_fabedca4c488	sub_19cc3256912e	acc_cb05aa679011	2025-10-16	54.97	USD	paid	1.01
inv_4006e4b0218f	sub_f57d5037215f	acc_cb05aa679011	2025-08-18	246.49	USD	paid	23.86
inv_47ef984a643b	sub_38bafd249f63	acc_0ddf4bf7479b	2025-08-03	97.87	USD	failed	15.65
inv_43c383bfcb16	sub_0afb9b6b32c3	acc_48fbc39a25f1	2025-07-21	9.92	USD	paid	1.32
inv_a528e3cb5747	sub_0afb9b6b32c3	acc_48fbc39a25f1	2025-08-18	10.04	USD	paid	0.72
inv_9dd785367206	sub_0afb9b6b32c3	acc_48fbc39a25f1	2025-09-19	9.86	USD	failed	1.7
inv_d3d147247d88	sub_0afb9b6b32c3	acc_48fbc39a25f1	2025-10-17	9.81	USD	paid	0.61
inv_fd2fa935cb4f	sub_2ebf18515499	acc_95b47c9f2365	2025-07-03	25.49	USD	paid	1.06
inv_46839335dbd1	sub_2ebf18515499	acc_95b47c9f2365	2025-08-01	24.52	USD	paid	3.13
inv_a4e0e1c52589	sub_2ebf18515499	acc_95b47c9f2365	2025-09-01	25.09	USD	paid	4.29
inv_8dd412fea937	sub_2ebf18515499	acc_95b47c9f2365	2025-09-30	25.02	USD	paid	3.97
inv_f7c64ef3e40b	sub_2ebf18515499	acc_95b47c9f2365	2025-10-29	24.53	USD	paid	1.91
inv_934c883e5fe9	sub_344e92143ac7	acc_95b47c9f2365	2025-08-05	10.27	USD	failed	0.53
inv_b7380c318c71	sub_344e92143ac7	acc_95b47c9f2365	2025-09-03	10.09	USD	paid	1.07
inv_4e5ae28f2c76	sub_344e92143ac7	acc_95b47c9f2365	2025-10-03	10.08	USD	paid	0.72
inv_1da602a0183b	sub_05555af8a607	acc_dee6cb65412c	2025-07-14	100.96	USD	paid	11.78
inv_3f3864988cd9	sub_769dd7003e0a	acc_ac9a1476a7ae	2025-09-06	10.26	USD	paid	1.76
inv_521ba9c1a98b	sub_769dd7003e0a	acc_ac9a1476a7ae	2025-10-05	9.94	USD	paid	0.69
inv_793aa5afdf5a	sub_80f0acbbeca3	acc_ac9a1476a7ae	2025-10-14	90.24	EUR	paid	10.23
inv_63f240875b7b	sub_20ab2bad85b8	acc_ec0914a466be	2025-07-16	43.93	GBP	paid	8.45
inv_80a7fb900aac	sub_20ab2bad85b8	acc_ec0914a466be	2025-08-15	42.22	GBP	paid	0.79
inv_7cce129d0d83	sub_20ab2bad85b8	acc_ec0914a466be	2025-09-14	44.53	GBP	paid	6.53
inv_49d127f88911	sub_20ab2bad85b8	acc_ec0914a466be	2025-10-14	44.68	GBP	paid	7.05
inv_18eddeccabb6	sub_a47be1f533ea	acc_ec0914a466be	2025-08-18	99.29	USD	paid	17.0
inv_dfdcdb9f3533	sub_1a059c2a1ebd	acc_c13620ff8b89	2025-08-08	10.02	USD	paid	0.18
inv_4a0a5edf496b	sub_1a059c2a1ebd	acc_c13620ff8b89	2025-09-05	9.89	USD	paid	1.91
inv_cf5a2816db96	sub_1a059c2a1ebd	acc_c13620ff8b89	2025-10-07	9.97	USD	paid	1.96
inv_9d472117da58	sub_2be9c32fd31d	acc_3b7f840cef61	2025-07-15	53.62	USD	paid	3.67
inv_b75ae1a8c2e4	sub_2be9c32fd31d	acc_3b7f840cef61	2025-08-12	54.19	USD	paid	3.77
inv_f3f0ebae98a3	sub_2be9c32fd31d	acc_3b7f840cef61	2025-09-13	53.91	USD	paid	3.54
inv_4ae584671ee2	sub_2be9c32fd31d	acc_3b7f840cef61	2025-10-12	54.06	USD	paid	8.91
inv_c4aecb47f87f	sub_7ef2c70c8e50	acc_7fad8742e765	2025-07-18	19.35	GBP	paid	3.64
inv_def2a2d384f9	sub_7ef2c70c8e50	acc_7fad8742e765	2025-08-19	19.77	GBP	paid	2.96
inv_54d48d344f04	sub_7ef2c70c8e50	acc_7fad8742e765	2025-09-16	20.22	GBP	paid	3.68
inv_34cf53b4e8b2	sub_7ef2c70c8e50	acc_7fad8742e765	2025-10-17	19.5	GBP	paid	3.85
inv_48bd7cbdf1e4	sub_e99a1453a37a	acc_7fad8742e765	2025-08-26	25.42	USD	paid	1.72
